keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,fbclid,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.200925905,-0.412963047,1,0,0,1.514655,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/907097_left.png,stimuli/lakes/907097_right.png,,,,0,99,99,97,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.140740771,-0.272222245,1,0,0,4.52933,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/604055_left.png,stimuli/lakes/604055_right.png,,,,0,100,100,55,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.110185215,-0.257407486,1,0,0,9.358115,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/406083_left.png,stimuli/lakes/406083_right.png,,,,0,101,101,83,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.13888892,-0.274074154,1,0,0,6.410135,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/702020_left.png,stimuli/lakes/702020_right.png,,,,0,102,102,20,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.09537029,-0.236111133,1,0,0,2.914015,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/804048_left.png,stimuli/lakes/804048_right.png,,,,0,103,103,48,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.195370403,-0.38240749,1,0,0,1.74852,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/103023_left.png,stimuli/lakes/103023_right.png,,,,0,104,104,23,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.169444476,-0.312963044,1,0,0,3.597055,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/402015_left.png,stimuli/lakes/402015_right.png,,,,0,105,105,15,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.196296276,-0.394444471,1,0,0,2.164155,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/7080116_left.png,stimuli/lakes/7080116_right.png,,,,0,106,106,116,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.001851935,-0.210185206,1,0,0,2.130675,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/405063_left.png,stimuli/lakes/405063_right.png,,,,0,107,107,63,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.189814847,-0.375000026,1,0,0,8.509575,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/901010_left.png,stimuli/lakes/901010_right.png,,,,0,108,108,10,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.168518497,-0.312037061,1,0,0,6.643835,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/2080108_left.png,stimuli/lakes/2080108_right.png,,,,0,109,109,108,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.176851884,-0.321296377,1,0,0,5.478735,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/60105_left.png,stimuli/lakes/60105_right.png,,,space,0,110,110,5,1,2.263185,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.196296276,-0.385185268,1,0,0,3.71363,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3090122_left.png,stimuli/lakes/3090122_right.png,,,,0,111,111,122,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.177777757,-0.336111136,1,0,0,3.64607,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/607094_left.png,stimuli/lakes/607094_right.png,,,,0,112,112,94,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.155555587,-0.289814838,1,0,0,5.278685,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/503027_left.png,stimuli/lakes/503027_right.png,,,,0,113,113,27,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.188888868,-0.387037063,1,0,0,4.44567,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/4080111_left.png,stimuli/lakes/4080111_right.png,,,,0,114,114,111,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.153703625,-0.290740821,1,0,0,2.78057,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/706086_left.png,stimuli/lakes/706086_right.png,,,,0,115,115,86,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.184259291,-0.347222247,1,0,0,1.78172,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/303025_left.png,stimuli/lakes/303025_right.png,,,,0,116,116,25,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.146296327,-0.276851932,1,0,0,5.71235,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/304052_left.png,stimuli/lakes/304052_right.png,,,,0,117,117,52,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.183333365,-0.359259285,1,0,0,3.713345,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/40103_left.png,stimuli/lakes/40103_right.png,,,,0,118,118,3,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.103703733,-0.241666689,1,0,0,2.398025,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/903031_left.png,stimuli/lakes/903031_right.png,,,,0,119,119,31,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.155555587,-0.293518599,1,0,0,5.36147,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/80109_left.png,stimuli/lakes/80109_right.png,,,,0,120,120,9,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.012962937,-0.212037058,1,0,0,2.41424,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/404053_left.png,stimuli/lakes/404053_right.png,,,,0,121,121,53,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.185185217,-0.355555581,1,0,0,3.230265,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/403026_left.png,stimuli/lakes/403026_right.png,,,,0,122,122,26,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.114814735,-0.240740819,1,0,0,2.963355,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/506075_left.png,stimuli/lakes/506075_right.png,,,,0,123,123,75,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.097222252,-0.238888911,1,0,0,4.828595,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/205060_left.png,stimuli/lakes/205060_right.png,,,,0,124,124,60,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.145370292,-0.269444467,1,0,0,2.494905,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/904049_left.png,stimuli/lakes/904049_right.png,,,,0,125,125,49,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.15925929,-0.30092595,1,0,0,5.128985,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/105059_left.png,stimuli/lakes/105059_right.png,,,,0,126,126,59,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.18148146,-0.329629711,1,0,0,3.24715,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/5090125_left.png,stimuli/lakes/5090125_right.png,,,,0,127,127,125,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.190740773,-0.42129638,1,0,0,3.030595,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/202011_left.png,stimuli/lakes/202011_right.png,,,,0,128,128,11,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.158333312,-0.302777802,1,0,0,2.881805,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/4070101_left.png,stimuli/lakes/4070101_right.png,,,,0,129,129,101,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.17625,space,1.943915
